Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2023,"Jhoan Duran","MIN",3,6,27,59,0,62.1,12.12834323563546,3.609625962986744,0.8663102311168186,0.29411764705882354,0.75075075,0.659420289,0.2,101.82600054824562,2.454545654830986,,3.206912013323914,2.751305868422912,1.0715410709381104,"Jhoan Duran",21029,661395
2022,"Dakota Hudson","STL",8,7,0,27,26,139.2,5.026253349377278,3.9307878757950503,0.579952309543532,0.30068337129840544,0.70564516,0.530337078,0.072,91.59936903064377,4.446301039833745,,4.336774766255109,4.823978922228048,1.0685614572139457,"Dakota Hudson",19206,641712
2023,"Justin Topa","SEA",5,4,3,75,0,69,7.956522618890582,2.3478263465578766,0.5217391881239726,0.29533678756476683,0.73298429,0.567010309,0.083333333,,2.608695940619863,,3.153591072917409,3.550125670235157,1.0684565305709839,"Justin Topa",15145,623437
2022,"Alexis Díaz","CIN",7,3,10,59,0,63.2,11.73298616786556,4.664922211320042,0.7068063956545518,0.17829457364341086,0.81355932,0.303030303,0.069444444,95.8244319229351,1.8376966287018348,,3.316619515963412,3.9698122447008855,1.0681089162826538,"Alexis Diaz",21132,664747
2023,"Wade Miley","MIL",9,4,0,23,23,120.1,5.9085875073625775,2.8421053832883283,1.1966759508582434,0.2344632768361582,0.81632653,0.462809917,0.116788321,90.47651394164365,3.1412743710028894,,4.69271355045871,4.846529542759388,1.067929744720459,"Wade Miley",8779,489119
2023,"Zack Thompson","STL",5,7,0,25,9,66.1,9.768845251047889,3.3919601566138504,1.0854272501164322,0.3388888888888889,0.71933962,0.440217391,0.13114754,93.8524039894674,4.477387406730283,,3.873130876924483,3.8257106255574245,1.0678912252187729,"Zack Thompson",25918,668868
2024,"Ryan Weathers","MIA",5,6,0,16,16,86.2,8.307692551471785,2.4923077654415353,1.1423077258273704,0.2757201646090535,0.75313808,0.466135458,0.122222222,96.16975466757741,3.634615491268906,,4.112633652207415,4.032796225556618,1.0630862712860107,"Ryan Weathers",23796,677960
2022,"Kenley Jansen","ATL",5,2,41,65,0,64,11.953125712461812,3.093750184401881,1.1250000670552294,0.25874125874125875,0.76124567,0.299319727,0.098765432,,3.375000201165688,,3.206181007251144,3.4547735489531637,1.0522342920303345,"Kenley Jansen",3096,445276
2024,"David Festa","MIN",2,6,0,14,13,64.1,10.772020778616579,3.2176165962101466,1.2590673637344052,0.3192771084337349,0.68548387,0.362068965,0.128571428,94.77882295496323,4.8963730811893535,,3.7571533563380344,3.583690999556508,1.0506768049672246,"David Festa",30056,701581
2024,"Jose Quintana","NYM",10,10,0,31,31,170.1,7.133072620043151,3.328767222686804,1.1624266491922173,0.26337448559670784,0.7815735,0.474,0.125714285,90.80221940313506,3.751467822393065,,4.563740093985491,4.438112718935702,1.0495022535324097,"Jose Quintana",11423,500779
2023,"Dauri Moreta","PIT",5,2,1,55,0,58,11.793105775196294,3.7241386658514615,0.6206897776419102,0.26515151515151514,0.66225166,0.395522388,0.06557377,95.25192236712599,3.7241386658514615,,2.92745408796384,3.769772478145327,1.0483497381210327,"Dauri Moreta",21101,664294
2024,"Chris Paddack","MIN",5,3,0,17,17,88.1,8.049057067240996,2.1396227647096318,1.426415176473088,0.3271375464684015,0.70881226,0.372759856,0.12173913,93.3738518370607,4.992453117655808,,4.1853477614848575,4.093434171839778,1.044218897819519,"Chris Paddack",20099,663978
2022,"Matt Manning","DET",2,3,0,12,12,63,6.857142857142857,2.7142857142857144,0.8571428571428571,0.25925925925925924,0.72072072,0.41025641,0.076923076,93.4759000365497,3.4285714285714284,,3.7790976683298747,4.37384073989732,1.0431904792785645,"Matt Manning",20369,666159
2022,"Adrian Houser","MIL",6,10,0,22,21,102.2,6.048701448532239,4.120129972188627,0.7012987186704046,0.2887537993920973,0.61079545,0.467065868,0.08,94.3987656102036,4.733766351025231,,4.213080379576482,4.642011627823177,1.036646492779255,"Adrian Houser",12718,605288
2022,"Nathan Eovaldi","BOS",6,3,0,20,20,109.1,8.4786589310185,1.6463415400035923,1.7286586170037719,0.2984126984126984,0.75984991,0.47005988,0.172131147,95.91600396455223,3.868902619008442,,4.301455447221358,3.4563798037881703,1.0344210863113403,"Nathan Eovaldi",9132,543135
2022,"Buck Farmer","CIN",2,2,2,44,0,47,10.340427210451038,4.787234819653259,0.38297878557226067,0.2905982905982906,0.69256757,0.427350427,0.045454545,94.77509215817695,3.829787855722607,,3.0273246048693725,3.8600109905514803,1.0333669185638428,"Buck Farmer",14814,571656
2022,"Sam Hentges","CLE",3,2,1,57,0,62,10.45161483240709,2.7580650252185377,0.4354839513502954,0.25675675675675674,0.78231293,0.614864864,0.088235294,96.10518431432038,2.322581073868242,,2.4833986274905593,2.6661818827546115,1.0332797765731812,"Sam Hentges",18548,656529
2023,"James Paxton","BOS",7,5,0,19,19,96,9.46875,3.09375,1.6875,0.2918287937743191,0.74902724,0.426470588,0.178217821,95.28319886982571,4.5,,4.682123692830404,3.9840875172987587,1.033037543296814,"James Paxton",11828,572020
2023,"Scott Barlow","- - -",2,6,13,63,0,68,10.455883526059715,4.50000050488646,0.5294118241042893,0.3220338983050847,0.64618644,0.429378531,0.070175438,93.17674974173553,4.367647548860387,,3.4168050835289367,4.0379970646241645,1.0235905349254608,"Scott Barlow",14993,605130
2024,"Luke Weaver","NYY",7,3,4,62,0,84,11.035716290376989,2.7857147917456477,1.0714287660560182,0.22340425531914893,0.79411765,0.364102564,0.109890109,95.77221421142208,2.8928576683512492,,3.3331464752318425,3.423536550772711,1.0184316635131836,"Luke Weaver",16918,596133
2023,"Raisel Iglesias","ATL",5,4,33,58,0,55.2,10.994012478309333,2.4251498113917647,1.1317365786494902,0.3120567375886525,0.76512456,0.428571428,0.122807017,95.10170200892857,2.7485031195773333,,3.255040359497071,3.3132628168004987,1.0161395072937012,"Raisel Iglesias",17130,628452
2022,"Michael Kopech","CHW",5,9,0,25,25,119.1,7.918994750933717,4.2988828647925885,1.1312849644191023,0.2229299363057325,0.74193548,0.356707317,0.094339622,95.06400070621469,3.5446928885131874,,4.495112624842111,4.833481928895812,1.0143659114837646,"Michael Kopech",17282,656629
2023,"Hoby Milner","MIL",2,1,0,73,0,64.1,8.253888620608196,1.8186534248797717,0.6994820864922199,0.2543352601156069,0.84210526,0.508571428,0.083333333,89.0156349143401,1.8186534248797717,,3.1306879885651204,3.6623115541544924,1.0136337280273438,"Hoby Milner",13346,571948
2022,"José Urquidy","HOU",13,8,0,29,28,164.1,7.3387426206497475,2.0811359670499283,1.5882353432749454,0.2642706131078224,0.78914141,0.36,0.129464285,93.60237630208333,3.9432049901998645,,4.5972180658742685,4.3209670217459415,1.0120413452386856,"Jose Urquidy",18413,664353
2024,"Yariel Rodríguez","TOR",1,8,0,21,21,86.2,8.82692333593877,4.1538462757358925,1.1423077258273704,0.27510917030567683,0.6988189,0.373949579,0.111111111,,4.465384746416085,,4.3434028897482975,4.420581725274152,1.0065314769744873,"Yariel Rodriguez",33838,684320
2022,"Taylor Rogers","- - -",4,8,31,66,0,64.1,11.751296962660533,2.658031455839882,0.9792747468883777,0.32679738562091504,0.63471503,0.424050632,0.118644067,94.32740020751953,4.756477342029263,,3.314503568481445,3.257640267871128,1.0054043531417847,"Taylor Rogers",13449,573124
2024,"Marcus Stroman","NYY",10,9,1,30,29,154.2,6.575431466953111,3.491379539975103,1.105603520992116,0.31157894736842107,0.73896353,0.491836734,0.125827814,90.5891822076613,4.306034765969294,,4.621221253279422,4.500401866062591,0.998489037156105,"Marcus Stroman",13431,573186
2024,"Trevor Megill","MIL",1,3,21,48,0,46.1,9.712231281992004,2.7194247589577607,0.7769785025593603,0.2543859649122807,0.75471698,0.333333333,0.068965517,98.8547137605042,2.7194247589577607,,3.1017315697431815,3.8721594434007445,0.997990071773529,"Trevor Megill",17722,656730
2024,"Javier Assad","CHC",7,6,0,29,29,147,7.591836734693878,3.857142857142857,1.2244897959183674,0.2887323943661972,0.80327869,0.436073059,0.118343195,91.84855401894866,3.7346938775510203,,4.635867533391836,4.605455428980241,0.9972416162490845,"Javier Assad",21741,665871
2023,"Domingo Germán","NYY",5,7,0,20,19,108.2,9.441718012376048,2.8159509861472425,1.6564417565572014,0.23333333333333334,0.65263158,0.394463667,0.17094017,92.43250258000137,4.555214830532304,,4.653813398367596,4.0413178798507925,0.99672831594944,"Domingo German",17149,593334
2022,"Nick Nelson","PHI",3,2,1,47,2,68.2,9.04369066015309,4.718447300949437,0.1310679805819288,0.33163265306122447,0.6500956,0.397959183,0.013333333,96.4743987623912,4.8495152815313665,,3.03961545689547,4.467203609600107,0.9964728206396103,"Nick Nelson",20153,656793
2022,"Andrew Bellatti","PHI",4,4,2,59,1,54.1,12.92024751538546,4.141104972879956,0.8282209945759911,0.34710743801652894,0.72727273,0.274193548,0.080645161,94.53193465523098,3.3128839783039643,,2.8731671587856997,3.366104105405848,0.9962070025503635,"Andrew Bellatti",10657,571479
2022,"Wandy Peralta","NYY",3,4,4,56,0,56.1,7.508877434561788,2.715976944415966,0.31952669934305483,0.2564102564102564,0.71678322,0.538961038,0.04347826,95.31063639322916,2.715976944415966,,2.8639102355074995,3.6111942961753862,0.9957879185676575,"Wandy Peralta",14295,593974
2022,"Michael Lorenzen","LAA",8,6,0,18,18,97.2,7.8327647090759465,4.0546076141099014,1.0136519035274754,0.26217228464419473,0.71302817,0.501805054,0.123595505,95.0475535781722,4.238907960205806,,4.310383251286588,4.195224991826806,0.9947605133056641,"Michael Lorenzen",14843,547179
2023,"Trevor Gott","- - -",0,5,1,64,0,58,9.620691237070025,2.9482763468440396,0.6206897572303242,0.3430232558139535,0.64676617,0.40229885,0.061538461,93.62316149501174,4.189655861304688,,3.20331621306121,4.159658853184518,0.9946019947528839,"Trevor Gott",15046,641627
2022,"Seranthony Domínguez","PHI",6,5,9,54,0,51,10.76470829788843,3.8823538123532044,0.7058825113369462,0.2689075630252101,0.76779026,0.479674796,0.097560975,97.82259971217105,3.0000006731820217,,3.0928231541260707,3.2633162426246924,0.9939863085746765,"Seranthony Dominguez",19249,622554
2022,"Walker Buehler","LAD",6,3,0,12,12,65,8.03076923076923,2.353846153846154,1.1076923076923078,0.31216931216931215,0.7486631,0.479591836,0.126984126,95.35381485027855,4.015384615384615,,3.8047386939709007,3.639558270115119,0.9915007948875427,"Walker Buehler",19374,621111
2022,"Hunter Harvey","WSN",2,1,0,38,0,39.1,10.296611500964602,2.7457630669238937,0.22881358891032447,0.32323232323232326,0.75688073,0.39,0.022727272,98.276213592233,2.516949478013569,,2.0700579855161747,3.3955561342279963,0.9883421659469604,"Hunter Harvey",15507,640451
2023,"Anthony DeSclafani","SFG",4,8,0,19,18,99.2,7.133779651023884,1.8060201648161731,1.35451512361213,0.29900332225913623,0.64814815,0.414790996,0.141509433,93.2770703125,4.876254445003668,,4.348685903746864,4.150578393861671,0.9865111336112022,"Anthony DeSclafani",13050,543101
2024,"Blake Treinen","LAD",7,3,1,50,0,46.2,10.800000588553324,2.1214286870372603,0.9642857668351182,0.2545454545454545,0.8974359,0.447368421,0.111111111,94.19412157012195,1.9285715336702365,,2.9950511975191074,3.0602021642120674,0.9828249216079712,"Blake Treinen",12572,595014
2024,"Drew Rasmussen","TBR",0,2,1,16,4,28.2,10.988373067844574,1.8837210973447842,0,0.3333333333333333,0.67741935,0.533333333,0,97.48515963692196,2.8255816460171763,,1.3525261289948178,2.5656492602123038,0.9756054878234863,"Drew Rasmussen",25385,656876
2024,"José Berríos","TOR",16,11,0,32,32,192.1,7.159445596610867,2.5268631517450117,1.4506066241499143,0.2560747663551402,0.81419624,0.432384341,0.149758454,94.18377198193916,3.6031196793401095,,4.715873233475008,4.247861471122299,0.9739149212837219,"Jose Berrios",14168,621244
2022,"Enyel De Los Santos","CLE",5,0,1,50,0,53.1,10.293752454221833,2.8687506839634622,0.5062501206994344,0.2803030303030303,0.74817518,0.39849624,0.065217391,95.45216945939335,3.0375007241966068,,2.6249308854341233,3.1704996264218988,0.9726706147193909,"Enyel De Los Santos",18403,660853
2024,"Luis L. Ortiz","PIT",7,6,1,37,15,135.2,7.0982804309310925,2.786240916814074,1.0614251111672661,0.24345549738219896,0.75581395,0.396984924,0.095238095,95.86524333428899,3.316953472397707,,4.2500179126063795,4.589212613356862,0.9716154336929321,"Luis L. Ortiz",27646,682847
2022,"J.P. Feyereisen","TBR",4,0,1,22,2,24.1,9.246577275227017,1.8493154550454032,0,0.125,0.91666667,0.339285714,0,92.74324225132762,0,,1.674074536627895,3.560024993414799,0.9704378843307495,"J.P. Feyereisen",16610,656420
2022,"Brooks Raley","TBR",1,2,6,60,0,53.2,10.229816330808548,2.5155286059365283,0.5031057211873057,0.2537313432835821,0.72490706,0.375,0.065217391,90.9321533203125,2.6832305129989633,,2.7397600970800187,3.2819402243907754,0.9694085121154785,"Brooks Raley",10061,548384
2023,"Yimi García","TOR",3,4,3,73,0,66,10.77272976331532,2.04545501835101,1.0909093431205388,0.3390804597701149,0.69010417,0.455056179,0.150943396,95.94598672945206,4.09091003670202,,3.391404027387138,3.1433379542684774,0.9675424695014954,"Yimi Garcia",12095,554340
2024,"Tim Herrin","CLE",5,1,0,75,0,65.2,9.319799480867971,3.426396867966166,0.2741117494372933,0.2356687898089172,0.78549849,0.496774193,0.039215686,95.62600038109755,1.9187822460610529,,2.8619111678039135,3.6402732374534814,0.9657509922981262,"Tim Herrin",25139,682120
2024,"José Buttó","NYM",7,3,3,30,7,74,9.608108603405752,4.621621859866058,0.7297297673472722,0.21084337349397592,0.83333333,0.415204678,0.085714285,94.44480764523499,2.554054185715453,,3.828641974586394,4.204866162028448,0.9651485979557037,"Jose Butto",23313,676130
2022,"Brock Burke","TEX",7,5,0,52,0,82.1,9.838057287922434,2.623481943445982,0.9838057287922433,0.2660098522167488,0.83769634,0.396135265,0.1,95.11764705882354,1.9676114575844865,,3.294617247735846,3.4917821954169996,0.9618515372276306,"Brock Burke",17968,656271
2022,"James Karinchak","CLE",2,0,3,38,0,39,14.30769370716718,4.846154320169529,0.46153850668281227,0.2702702702702703,0.84951456,0.25,0.051282051,95.32552083333333,2.076923280072655,,2.2919181008937644,3.1056209177759286,0.9616604447364807,"James Karinchak",20151,675916
2024,"Bowden Francis","TOR",8,5,0,27,13,103.2,7.9871384596046,1.9099678925141435,1.4758842805791108,0.2111111111111111,0.78282828,0.342657342,0.127819548,93.03362024968592,3.299035450706248,,4.362621286732996,4.170632066854422,0.9614232927560806,"Bowden Francis",20548,670102
2023,"Robert Stephenson","- - -",3,4,1,60,0,52.1,13.242040710104572,2.751592874826924,1.375796437413462,0.22,0.74712644,0.345794392,0.156862745,96.93587239583333,3.0955419841802896,,3.216823791791141,2.8407907168698836,0.9596835672855377,"Robert Stephenson",13594,596112
2022,"Cionel Pérez","BAL",7,1,1,66,0,57.2,8.583817678759084,3.2774576591625593,0.31213882468214854,0.2838709677419355,0.87423313,0.512820512,0.042553191,97.19110576923077,1.4046247110696684,,2.80029217698106,3.5559692077072484,0.9587380290031433,"Cionel Perez",19614,672335
2022,"Austin Voth","- - -",5,4,0,41,17,101.2,7.967213986670352,2.7442625954086766,1.239344397926499,0.3190789473684211,0.74162679,0.344936708,0.102941176,93.5610607136708,4.337705392742747,,4.135381933285081,4.325515451847001,0.9568411074578762,"Austin Voth",15047,608723
2022,"Aaron Ashby","MIL",2,10,1,27,19,107.1,10.565218267458896,3.9409941156394295,1.2577640794593925,0.3238434163701068,0.70289855,0.568965517,0.197368421,95.85272880222486,4.444099747423187,,4.062741639476972,3.2941832655011156,0.9417964518070221,"Aaron Ashby",23550,676879
2024,"Jared Koenig","MIL",9,4,1,55,6,62,9.145162697017224,3.338710190974542,0.5806452506042681,0.29239766081871343,0.78249337,0.464705882,0.064516129,96.13403930664063,2.4677423150681395,,3.2793830214628477,3.9526818538311344,0.9395533502101898,"Jared Koenig",27517,657649
2023,"Ian Gibaut","CIN",8,4,3,74,0,75.2,8.207050389003426,3.330397259305738,0.9515420740873536,0.291866028708134,0.75723831,0.399061032,0.1,95.29644590435606,3.330397259305738,,4.074423812183403,4.448011657556847,0.9382599592208862,"Ian Gibaut",17871,664139
2023,"Tyler Holton","DET",3,2,1,59,1,85.1,7.804688662989238,1.8984377828892742,0.9492188914446371,0.21171171171171171,0.86538462,0.45614035,0.111111111,91.57977644219456,2.1093753143214156,,3.559727904899052,3.7580266696427103,0.9353570602834225,"Tyler Holton",26231,663947
2024,"Dedniel Núñez","NYM",2,0,1,25,0,35,12.342859833387067,2.057143305564511,0.7714287395866917,0.27631578947368424,0.75539568,0.525641025,0.107142857,96.4945122722672,2.314286218760075,,2.2236224299060607,2.318943461376176,0.9344992637634277,"Dedniel Nunez",23055,673380
2023,"Bryan Woo","SEA",4,5,0,18,18,87.2,9.547528794075529,3.182509598025176,1.334600799171848,0.27312775330396477,0.7278481,0.403361344,0.134020618,95.17377051069322,4.2091255973881365,,4.3615042699215945,4.263121606989596,0.9325991272926331,"Bryan Woo",30279,693433
2023,"Trevor Stephan","CLE",7,7,2,71,0,68.2,9.830098543644661,3.4077674951301495,0.786407883491573,0.3131868131868132,0.68925234,0.416216216,0.078947368,95.12078211966605,4.063107398039794,,3.560865647521571,4.25486672072477,0.9309371709823608,"Trevor Stephan",19932,663986
2022,"Chris Paddack","MIN",1,2,0,5,5,22.1,8.059701951422731,0.8059701951422731,0,0.35714285714285715,0.64285714,0.44117647,0,93.47863898026316,4.029850975711366,,1.7243712211404045,3.1826456423959955,0.9300986528396606,"Chris Paddack",20099,663978
2023,"Lucas Giolito","- - -",8,15,0,33,33,184.1,9.960217169960277,3.5641953598387266,2.001808352786134,0.2740899357601713,0.72830579,0.361660079,0.177489177,93.29917778558053,4.8824593970393515,,5.267698622054403,4.448119522002536,0.9285972714424133,"Lucas Giolito",15474,608337
2024,"Josh Hader","HOU",8,8,34,71,0,71,13.30986058515743,3.1690144250374837,1.521126924017992,0.22962962962962963,0.68965517,0.303448275,0.157894736,,3.80281731004498,,3.5045079836271267,2.925812694299904,0.9285528063774109,"Josh Hader",14212,623352
2022,"Tyler Kinley","COL",1,1,0,25,0,24,10.125001609325665,2.2500003576279255,0,0.3181818181818182,0.82142857,0.393939393,0,95.71297628837719,0.7500001192093085,,1.7374307831128093,3.156118354067183,0.9273715615272522,"Tyler Kinley",18297,641755
2022,"Ryne Stanek","HOU",2,1,1,59,0,54.2,10.20731897257716,5.10365948628858,0.3292683539541019,0.26356589147286824,0.91900312,0.389312977,0.038461538,98.45693415391969,1.1524392388393567,,3.020967570009291,3.953514249744438,0.92637038230896,"Ryne Stanek",15947,592773
2022,"Duane Underwood Jr.","PIT",1,6,1,51,1,57.1,8.947675807725123,3.9244192139145273,0.1569767685565811,0.3333333333333333,0.61200924,0.485380116,0.021276595,96.16022217948482,4.395349519584271,,2.9205705067607197,3.9073851132079063,0.9252093881368637,"Duane Underwood Jr.",14677,621249
2023,"A.J. Puk","MIA",7,5,15,58,0,56.2,12.388237517994154,2.064706252999026,1.5882355792300198,0.31654676258992803,0.72727273,0.44217687,0.169491525,95.86386234504133,3.9705889480750494,,3.590334537334519,3.017647731288382,0.923940896987915,"A.J. Puk",19343,640462
2023,"Gregory Soto","PHI",3,4,3,69,0,60.1,9.696134640210955,3.281768647456016,0.8950278129425497,0.2645161290322581,0.59105431,0.512658227,0.107142857,98.89925804363905,4.624310366869841,,3.586532142068385,3.828317246416395,0.9238601326942444,"Gregory Soto",19677,642397
2022,"Andrew Chafin","DET",2,3,3,64,0,57.1,10.517444193073581,2.9825588010208666,0.7848838950054912,0.28859060402684567,0.6984127,0.513333333,0.096153846,91.79201195597166,2.825582022019768,,3.0601054086628423,3.2690451469646824,0.9236512780189514,"Andrew Chafin",12988,605177
2024,"Kris Bubic","KCR",1,1,1,27,0,30.1,11.571429784107186,1.4835166389881007,0.5934066555952403,0.32,0.67375887,0.561643835,0.105263157,93.16292081823671,2.6703299501785813,,1.9466994306773566,2.036638771472684,0.9218865633010864,"Kris Bubic",21455,663460
2024,"Aaron Civale","- - -",8,9,0,31,31,161,8.329192941283845,2.906832435884295,1.6211180892431645,0.2847682119205298,0.76396807,0.356394129,0.142156862,92.11024305555556,4.360248653826442,,4.737908424184511,4.31213023549402,0.9208447635173798,"Aaron Civale",19479,650644
2024,"Trevor Rogers","- - -",2,11,0,25,25,124.1,7.021448008414998,4.053619468775668,1.013404867193917,0.32225063938618925,0.69844789,0.462686567,0.103703703,92.05991384086879,4.92225221208474,,4.517686267881684,4.6956042497440675,0.9203239679336548,"Trevor Rogers",22286,669432
2022,"Scott Barlow","KCR",7,4,24,69,0,74.1,9.322871549952135,2.66367758570061,1.0896862850593405,0.24022346368715083,0.83850932,0.475935828,0.130434782,93.73037347560975,2.179372570118681,,3.623641851444133,3.423805344700701,0.9197536706924438,"Scott Barlow",14993,605130
2023,"Colin Holderman","PIT",0,3,2,58,0,56,9.321429841372604,3.2142861521974497,0.64285723043949,0.3269230769230769,0.72829132,0.528301886,0.086956521,,3.8571433826369397,,3.2907546500770426,3.7202936493418277,0.9155445694923401,"Colin Holderman",22361,670059
2024,"Hoby Milner","MIL",5,1,1,61,1,64.2,8.907218946890787,1.9484541446323596,0.8350517762710112,0.3131868131868132,0.58073654,0.519337016,0.115384615,88.92195041363055,4.731960065535731,,3.135551934724202,3.1452081815608537,0.914420835673809,"Hoby Milner",13346,571948
2023,"Carlos Estévez","LAA",5,5,31,63,0,62.1,11.262033004518642,4.4759361941035625,1.0106952696362883,0.34375,0.72562358,0.307228915,0.089743589,97.0836134628154,3.8983960400256836,,3.9448799879789815,4.553887045289345,0.913806676864624,"Carlos Estevez",14542,608032
2024,"Kyle Freeland","COL",5,8,0,21,21,113.1,6.750000302931856,2.0647059750144496,1.7470589019353038,0.3146067415730337,0.67588326,0.401595744,0.146666666,91.64180570268361,5.241176705805911,,4.904715150417345,4.382373311680686,0.9104865789413452,"Kyle Freeland",16256,607536
2024,"Joe Ross","MIL",3,6,0,25,10,74,8.027027233923505,3.5270271179360857,0.8513513732949173,0.2981651376146789,0.72668113,0.409909909,0.075268817,94.78997171336206,3.7702703674489193,,3.8286419575191752,4.49913902586384,0.909822404384613,"Joe Ross",12972,605452
2022,"Griffin Jax","MIN",7,4,1,65,0,72.1,9.705070830502635,2.4884797001288805,0.8709678950451082,0.2692307692307692,0.72254335,0.473404255,0.101449275,95.4377704326923,3.3594475951739886,,3.167730550554961,3.321815677270415,0.9081975817680359,"Griffin Jax",20253,643377
2022,"John Brebbia","SFG",6,2,0,76,11,68,7.147060427286581,2.3823534757621934,0.6617648543783871,0.3142857142857143,0.75903614,0.363207547,0.051020408,94.31385149274554,3.176471301016258,,3.3183134008031514,4.4959048648698445,0.9044375121593475,"John Brebbia",12777,605154
2024,"Reed Garrett","NYM",8,5,4,53,0,57.1,13.02907179019623,4.709303056697433,0.9418606113394866,0.3492063492063492,0.73369565,0.442748091,0.130434782,96.95459276758982,3.7674424453579465,,3.3060146836734225,3.1586725681162053,0.902877688407898,"Reed Garrett",16866,657585
2024,"Chris Martin","BOS",3,1,2,45,0,44.1,10.150376230982049,0.6090225738589229,1.0150376230982048,0.35294117647058826,0.67391304,0.462809917,0.131578947,94.89652286022168,3.4511279185338966,,2.7830211206749174,2.6128629075936445,0.9010557532310486,"Chris Martin",11847,455119
2022,"Zach Jackson","OAK",2,3,3,54,0,48,12.562502995134114,6.18750147521531,0.18750004470349424,0.2727272727272727,0.73051948,0.268041237,0.018867924,94.61551802385893,3.000000715255908,,2.779097588856996,4.142839130868962,0.8999934196472168,"Zach Jackson",19493,667427
2022,"Lucas Luetge","NYY",4,4,2,50,0,57.1,9.418606740065893,2.66860524301867,0.627907116004393,0.35542168674698793,0.82908163,0.352941176,0.056338028,,2.66860524301867,,3.0252216799959313,3.9514932984702362,0.8997889757156372,"Lucas Luetge",8337,476595
2022,"Tyler Wells","BAL",7,7,0,23,23,103.2,6.598070901412496,2.4308682268361825,1.3890675581921044,0.24584717607973422,0.72745902,0.366242038,0.109589041,93.69099626457727,4.2540193969633195,,4.520791164830204,4.599253542747775,0.8978623151779175,"Tyler Wells",20000,669330
2023,"Ryan Feltner","COL",2,4,0,10,10,43.1,7.892308618669788,5.815385297967212,0.41538466414051517,0.3282442748091603,0.63711911,0.436090225,0.044444444,95.08474745639535,5.815385297967212,,4.178117390920437,5.295059728047003,0.897663950920105,"Ryan Feltner",21446,663372
2024,"Robert Suarez","SDP",9,3,36,65,0,65,8.169231728096799,2.2153848754160808,0.9692308829945353,0.2556818181818182,0.80756014,0.417582417,0.094594594,99.23254751461988,2.769231094270101,,3.4895567392879734,3.8109201933222305,0.8948929309844971,"Robert Suarez",30115,663158
2022,"Roansy Contreras","PIT",5,5,0,21,18,95,8.147368911785462,3.6947370646468953,1.231579021548965,0.2574626865671642,0.74427481,0.364285714,0.107438016,95.7929008979302,3.7894739124583543,,4.375588972482659,4.482164746048852,0.8937759250402451,"Roansy Contreras",22810,672710
2022,"Dane Dunning","TEX",4,8,0,29,29,153.1,8.041304614566458,3.6391305554972293,1.1739130824184612,0.3129251700680272,0.74384236,0.533039647,0.151515151,88.96929931640625,4.460869713190152,,4.4493875677509,4.028140345011275,0.8935467600822449,"Dane Dunning",19409,641540
2022,"Trevor Rogers","MIA",4,11,0,23,23,107,8.915888486194682,3.7850469988562323,1.2616823329520774,0.3300653594771242,0.66896552,0.420062695,0.131578947,94.57017490215264,5.467290109459002,,4.355421744497477,4.1102078209499515,0.8934569358825684,"Trevor Rogers",22286,669432
2022,"Spenser Watkins","BAL",5,6,0,23,20,105.1,5.382911798539931,2.5632913326380624,0.9398734886339563,0.3076923076923077,0.68313953,0.415041782,0.0859375,91.56960608356518,4.699367443169781,,4.242177922344428,4.683512927541395,0.8926663398742676,"Spenser Watkins",17489,657093
2024,"Ryan Thompson","ARI",7,5,2,67,0,66.1,7.0552777343592314,2.035176269526701,0.6783920898422336,0.2964824120603015,0.73972603,0.614213197,0.111111111,92.50521484375,3.256282031242722,,3.302158196258242,3.347993053486448,0.890511691570282,"Ryan Thompson",16647,657044
2022,"Taylor Hearn","TEX",6,8,1,31,13,100,8.730000666046193,3.870000295257591,0.9900000755310117,0.3254237288135593,0.67587209,0.376237623,0.099099099,94.84117334213614,5.130000391387969,,3.982431068038945,4.1956411226993175,0.8901275396347046,"Taylor Hearn",18325,621368
2024,"Matthew Boyd","CLE",2,2,0,8,8,39.2,10.436975459057173,2.9495800210378964,0.9075630833962759,0.27722772277227725,0.74879227,0.314285714,0.08,92.13120626206563,2.7226892501888273,,3.292530206539278,3.887498823955499,0.8901236653327942,"Matthew Boyd",15440,571510
2023,"Austin Gomber","COL",9,9,0,27,27,139,5.633093525179856,2.7841726618705036,1.683453237410072,0.3108108108108108,0.70276498,0.4164859,0.148571428,90.81884815911431,5.503597122302159,,5.427702230000667,5.07760551734794,0.8883059620857239,"Austin Gomber",16561,596295
2023,"Andrew Nardi","MIA",8,1,3,63,0,57.1,11.45930486708017,3.2965123590230627,1.0988374530076876,0.2878787878787879,0.86378738,0.437956204,0.14,94.58872288445018,2.66860524301867,,3.6038776461661777,3.4585448412156623,0.8874009847640991,"Andrew Nardi",25942,677053
2022,"José Berríos","TOR",12,7,0,32,32,172,7.796511627906977,2.354651162790698,1.5174418604651163,0.32755298651252407,0.70895522,0.402957486,0.13488372,93.99330504966888,5.232558139534884,,4.548477513291115,4.207078803122736,0.8863983154296875,"Jose Berrios",14168,621244
