Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2024,"Josh Jung","TEX",46,188,7,19,16,4,0.042553191,0.255319148,0.157303371,0.322580645,0.264044943,0.29787234,0.421348314,0.7761665472985956,-4.044906217604876,0.30966164449059497,"Josh Jung",26299,673962
2024,"Michael Busch","CHC",152,567,21,73,65,2,0.111111111,0.285714285,0.191532259,0.321766561,0.24798387,0.335097001,0.439516129,11.071033003458506,-8.003437280654907,2.2668700075244947,"Michael Busch",26319,683737
2024,"Spencer Steer","CIN",158,656,20,74,92,25,0.109756097,0.208841463,0.177700349,0.260143198,0.224738675,0.31859756,0.402439024,1.5723676789236372,-11.030282258987427,1.2793571384412505,"Spencer Steer",26323,668715
2024,"Jonny DeLuca","TBR",107,362,6,29,31,16,0.066298342,0.212707182,0.114457832,0.26506024,0.216867469,0.277777777,0.331325301,-8.887510662149179,5.785231828689575,0.925903555549891,"Jonny DeLuca",26365,676356
2024,"JJ Bleday","OAK",159,642,20,74,60,2,0.10436137,0.194704049,0.194055944,0.278688524,0.243006993,0.324492979,0.437062937,12.172130155794227,-3.32277250289917,3.1242302864480926,"JJ Bleday",26368,668709
2024,"Kameron Misner","TBR",8,15,0,0,0,0,0,0.666666666,0,0.2,0.066666666,0.066666666,0.066666666,-2.9409087760585035,0.20162814110517502,-0.23126442487283275,"Kameron Misner",26374,670224
2024,"Josh Smith","TEX",149,592,13,67,62,11,0.077702702,0.204391891,0.135755258,0.311224489,0.258126195,0.337288135,0.393881453,6.780965544542886,0.7020373344421387,2.810975401563744,"Josh Smith",26396,669701
2024,"Kyren Paris","LAA",21,59,1,4,5,1,0.118644067,0.288135593,0.098039216,0.151515151,0.117647058,0.224137931,0.215686274,-4.680068647752581,-2.00820492208004,-0.487623487241614,"Kyren Paris",26420,677347
2024,"Dominic Canzone","SEA",67,188,8,20,17,1,0.09574468,0.281914893,0.184523809,0.229357798,0.196428571,0.271276595,0.38095238,-2.702597314050788,-3.0271357893943787,0.05549583018703669,"Dominic Canzone",26438,686527
2024,"Matt Wallner","MIN",75,261,13,26,37,3,0.091954022,0.363984674,0.263636363,0.38938053,0.259090909,0.371647509,0.522727272,16.452056684142267,-4.9363731145858765,2.087888974355127,"Matt Wallner",26466,670242
2024,"Luis Matos","SFG",45,156,5,14,25,0,0.032051282,0.153846153,0.133333333,0.221311475,0.213333333,0.237179487,0.346666666,-7.582941951619904,-5.098603546619415,-0.7731979691959049,"Luis Matos",26467,682641
2024,"Davis Wendzel","TEX",27,49,1,2,2,0,0.020408163,0.244897959,0.106382979,0.147058823,0.127659574,0.163265306,0.234042553,-5.0807037388861485,0.8294739946722984,-0.2703593072320989,"Davis Wendzel",26469,673995
2024,"Spencer Horwitz","TOR",97,381,12,46,40,0,0.11023622,0.183727034,0.167682927,0.3,0.265243902,0.35695538,0.432926829,8.173686989222185,-2.5454021692276,1.8929898767842834,"Spencer Horwitz",26477,687462
2024,"Noelvi Marte","CIN",66,242,4,24,18,9,0.037190082,0.309917355,0.091703057,0.291390728,0.209606986,0.247933884,0.301310043,-14.461813117487603,-7.936549723148346,-1.4809531611665028,"Noelvi Marte",26517,682622
2024,"Angel Martínez","CLE",43,169,3,16,11,3,0.088757396,0.195266272,0.105960265,0.273504273,0.231788079,0.297619047,0.337748344,-2.6135985763700837,-3.4877668619155884,-0.04829904268571224,"Angel Martinez",26540,682657
2024,"Luisangel Acuña","NYM",14,40,3,6,6,0,0.025,0.15,0.333333334,0.3,0.307692307,0.325,0.641025641,3.030228360562102,2.4159609377384186,0.7000401316609816,"Luisangel Acuna",26548,682668
2024,"Jonatan Clase","- - -",26,66,1,7,5,3,0.045454545,0.257575757,0.081967213,0.325581395,0.245901639,0.303030303,0.327868852,-0.5258080580596509,-0.6417801156640053,0.10664008747705722,"Jonatan Clase",26599,682729
2024,"Elly De La Cruz","CIN",160,696,25,105,76,67,0.099137931,0.31321839,0.21197411,0.359042553,0.258899676,0.338616714,0.470873786,22.341401171375864,16.737037181854248,6.429651537864672,"Elly De La Cruz",26668,682829
2024,"Austin Martin","MIN",93,257,1,41,16,7,0.077821011,0.182879377,0.098712446,0.313513513,0.253218884,0.317647058,0.35193133,-0.9004935428071388,-10.076208353042603,-0.2488447987937828,"Austin Martin",27462,668885
2024,"Dillon Dingler","DET",27,87,1,2,11,0,0.034482758,0.344827586,0.142857143,0.245283018,0.166666666,0.195402298,0.309523809,-5.9774828121048,2.5980029106140137,-0.04949990452920089,"Dillon Dingler",27464,693307
2024,"Spencer Torkelson","DET",92,381,10,45,37,0,0.086614173,0.275590551,0.15497076,0.285087719,0.219298245,0.294736842,0.374269005,-4.597960425318659,-6.719163298606873,0.14290655544091158,"Spencer Torkelson",27465,679529
2024,"Tyler Soderstrom","OAK",61,213,9,18,26,0,0.093896713,0.248826291,0.195767196,0.2734375,0.232804232,0.31455399,0.428571428,1.4348605589333019,-5.619337476789951,0.30115681367732755,"Tyler Soderstrom",27467,691016
2024,"Zach DeLoach","CHW",22,75,1,10,5,0,0.106666666,0.28,0.119402985,0.288888888,0.208955223,0.293333333,0.328358208,-2.324947860032397,-0.36544081568717957,-0.01964593509893328,"Zach DeLoach",27471,676113
2024,"Jordan Walker","STL",51,178,5,16,20,1,0.056179775,0.280898876,0.164634146,0.252252252,0.201219512,0.252808988,0.365853658,-5.6232060028330135,-6.288541316986084,-0.6180314247715519,"Jordan Walker",27475,691023
2024,"Patrick Bailey","SFG",121,448,8,46,46,4,0.087053571,0.223214285,0.104738154,0.286666666,0.234413965,0.297539149,0.339152119,-9.670538627344703,36.694984436035156,4.331808146014808,"Patrick Bailey",27478,672275
2024,"Masyn Winn","STL",150,637,15,85,57,11,0.064364207,0.171114599,0.148211244,0.303418803,0.267461669,0.313880126,0.415672913,4.868454907276684,8.569772481918335,3.5786729159677053,"Masyn Winn",27479,691026
2024,"Nick Gonzales","PIT",94,387,7,42,49,5,0.046511627,0.19121447,0.128133704,0.319148936,0.270194986,0.310880829,0.39832869,-2.6888047338071175,2.6018738746643066,1.322012367081508,"Nick Gonzales",27490,693304
2024,"Rece Hinds","CIN",24,51,5,9,11,2,0.078431372,0.31372549,0.456521739,0.28,0.260869565,0.333333333,0.717391304,5.680756350157054,-0.8289284408092499,0.6764876050140394,"Rece Hinds",27493,677956
2024,"Justin Foscue","TEX",15,44,0,3,1,0,0.045454545,0.409090909,0.023809524,0.083333333,0.047619047,0.09090909,0.071428571,-8.074156682597197,-1.2954041808843613,-0.8161830111079387,"Justin Foscue",27501,679822
2024,"Nick Yorke","PIT",11,42,2,4,5,2,0.095238095,0.285714285,0.162162162,0.25,0.216216216,0.285714285,0.378378378,-0.7808494094766466,-1.1255773562006652,-0.05244285865139667,"Nick Yorke",27504,694377
2024,"Ha-Seong Kim","SDP",121,470,11,60,47,22,0.123404255,0.163829787,0.136476427,0.261006289,0.23325062,0.330472103,0.369727047,2.846614152357664,7.159845590591431,2.6498927193154342,"Ha-Seong Kim",27506,673490
2024,"David Hamilton","BOS",98,317,8,47,28,33,0.06940063,0.25236593,0.146258504,0.31553398,0.248299319,0.302839116,0.394557823,3.406272938042656,2.064108431339264,1.6563416583999122,"David Hamilton",27531,666152
2024,"Edouard Julien","MIN",94,301,8,36,21,6,0.109634551,0.338870431,0.12406015,0.288461538,0.19924812,0.292358803,0.32330827,-7.174904136650891,-2.68362033367157,0.018121989091709437,"Edouard Julien",27534,666397
2024,"Duke Ellis","- - -",11,5,0,1,0,5,0,0.4,0,0.333333333,0.2,0.2,0.2,0.4623854743088873,-1.9734894861467183,-0.13884930491026862,"Duke Ellis",27543,668752
2024,"Garrett Mitchell","MIL",69,224,8,33,21,11,0.111607142,0.316964285,0.214285715,0.358974358,0.25510204,0.342342342,0.469387755,9.067841872890732,1.280238151550293,1.8391185802814378,"Garrett Mitchell",27555,669003
2024,"Austin Wells","NYY",115,414,13,42,55,1,0.11352657,0.210144927,0.166666666,0.260536398,0.228813559,0.322033898,0.395480225,0.6573683141649012,18.94481611251831,3.4497954732183977,"Austin Wells",27562,669224
2024,"Casey Schmitt","SFG",40,113,6,11,16,0,0.03539823,0.221238938,0.224299066,0.272727272,0.252336448,0.28318584,0.476635514,1.577785547245697,-1.5515255331993103,0.39134751116572897,"Casey Schmitt",27577,669477
2024,"Jacob Hurtubise","CIN",29,68,0,7,4,2,0.088235294,0.264705882,0.055555555,0.27027027,0.185185185,0.296875,0.24074074,-3.0559312479857557,0.2571547031402588,-0.055182174921705116,"Jacob Hurtubise",27599,674441
2024,"Alika Williams","PIT",37,96,0,13,5,1,0.03125,0.229166666,0.091954023,0.276923076,0.206896551,0.241758241,0.298850574,-6.666956221574733,0.4794921278953552,-0.3088590850243024,"Alika Williams",27604,675961
2024,"Alec Burleson","STL",152,595,21,71,78,9,0.058823529,0.127731092,0.151736745,0.276315789,0.268738574,0.314189189,0.420475319,0.8990729794233046,-14.80846357345581,0.609824451710272,"Alec Burleson",27615,676475
2024,"Nick Loftin","KCR",57,171,1,15,14,1,0.111111111,0.140350877,0.047297297,0.216,0.189189189,0.282352941,0.236486486,-9.731738851665144,1.7534920945763588,-0.23525344935532883,"Nick Loftin",27630,679845
2024,"Anthony Volpe","NYY",160,689,12,90,60,28,0.06095791,0.226415094,0.120879121,0.302966101,0.2433281,0.293002915,0.364207221,-6.004747150604528,16.19380760192871,3.4244041638543,"Anthony Volpe",27647,683011
2024,"Vinnie Pasquantino","KCR",131,554,19,64,97,1,0.072202166,0.128158844,0.183467742,0.264916467,0.262096774,0.314647377,0.445564516,3.385011076454247,-7.591676712036133,1.4728659195739877,"Vinnie Pasquantino",27676,686469
2024,"Michael Massey","KCR",100,356,14,45,45,1,0.042134831,0.15730337,0.189759036,0.270676691,0.259036144,0.29378531,0.44879518,1.2972867567262567,1.353469729423523,1.499407077671122,"Michael Massey",27684,686681
2024,"Joey Wiemer","- - -",21,28,0,2,0,1,0.071428571,0.321428571,0,0.235294117,0.153846153,0.214285714,0.153846153,-3.1079047470328995,-0.92192945163697,-0.31989308043008874,"Joey Wiemer",27690,686894
2024,"Eric Yang","CIN",1,1,0,0,0,0,0,1,0,0,0,0,0,-0.259260578497756,0,-0.023336592267946776,"Eric Yang",27698,687066
2024,"Brett Wisely","SFG",91,272,4,25,31,2,0.047794117,0.238970588,0.107142857,0.301075268,0.238095238,0.277777777,0.345238095,-9.343857984887583,5.463741302490234,0.5347468075158643,"Brett Wisely",27735,689172
2024,"Drew Romo","COL",16,53,0,4,6,0,0.037735849,0.339622641,0.058823529,0.272727272,0.176470588,0.207547169,0.235294117,-6.215106346300116,0.7606695145368576,-0.38104151467085423,"Drew Romo",27763,691011
2024,"Pete Crow-Armstrong","CHC",123,410,10,46,47,27,0.051219512,0.23902439,0.147849463,0.292134831,0.236559139,0.286069651,0.384408602,-1.4390510499347853,14.100229144096375,2.717710904276387,"Pete Crow-Armstrong",27769,691718
2024,"Pedro León","HOU",7,21,0,2,0,2,0.047619047,0.476190476,0,0.2,0.1,0.142857142,0.1,-3.6753780404860263,-1.49053093791008,-0.46122418681260013,"Pedro Leon",27781,694175
2024,"Tyler Gentry","KCR",3,5,0,0,0,0,0,0.4,0,0,0,0,0,-1.2625093685811186,-0.021618805825710297,-0.11540775574924453,"Tyler Gentry",27784,694355
2024,"Shay Whitcomb","HOU",20,46,0,1,5,0,0.108695652,0.173913043,0.073170731,0.272727272,0.219512195,0.304347826,0.292682926,-1.423939432284631,-3.4543859511613846,-0.34545277304748034,"Shay Whitcomb",27789,694376
2024,"Evan Carter","TEX",45,162,5,23,15,2,0.092592592,0.265432098,0.173611111,0.226804123,0.1875,0.271604938,0.361111111,-2.6012070429642717,-1.7795767337083817,0.10529900365162523,"Evan Carter",27790,694497
2024,"Jordan Westburg","BAL",107,447,18,57,63,6,0.049217002,0.217002237,0.216346154,0.304635761,0.264423076,0.311659192,0.48076923,13.213515243243682,-1.4416362047195435,2.754712282331063,"Jordan Westburg",27815,676059
2024,"Matt Mervis","CHC",9,28,0,1,3,0,0.035714285,0.285714285,0.038461538,0.166666666,0.115384615,0.148148148,0.153846153,-4.047653949691091,-0.8670552968978882,-0.41128096634752664,"Matt Mervis",27845,670223
2024,"Thomas Saggese","STL",18,52,1,5,4,0,0.038461538,0.269230769,0.102040816,0.264705882,0.204081632,0.25,0.306122448,-2.7733804576496977,0.5791098475456238,-0.04777820087182109,"Thomas Saggese",27883,695336
2024,"Colt Keith","DET",148,556,13,54,61,7,0.064748201,0.197841726,0.120155039,0.306329113,0.259689922,0.309352517,0.379844961,-1.942454581642039,0.8784929513931274,1.8043228886503053,"Colt Keith",27899,690993
2024,"Adael Amador","COL",10,36,0,1,0,1,0.027777777,0.166666666,0.028571429,0.206896551,0.171428571,0.194444444,0.2,-5.30867681012773,0.22780000418424606,-0.4009283614026091,"Adael Amador",27962,691182
2024,"Jasson Domínguez","NYY",18,67,2,8,4,5,0.164179104,0.283582089,0.125,0.228571428,0.178571428,0.313432835,0.303571428,-1.326106948915184,-2.364434540271759,-0.15048198547796823,"Jasson Dominguez",28080,691176
2024,"Junior Caminero","TBR",43,177,6,15,18,2,0.062146892,0.214689265,0.175757576,0.289256198,0.248484848,0.299435028,0.424242424,0.9767767619968681,-0.6578320562839508,0.64231855079593,"Junior Caminero",28163,691406
2024,"Javier Sanoja","MIA",15,36,0,3,2,0,0.027777777,0.111111111,0.057142857,0.258064516,0.228571428,0.25,0.285714285,-2.108714496765188,-0.8184791896492243,-0.17850085856739856,"Javier Sanoja",28253,691594
2024,"Coby Mayo","BAL",17,46,0,4,0,0,0.086956521,0.478260869,0,0.210526315,0.097560975,0.195652173,0.097560975,-5.636918521476643,-1.2451183311641216,-0.5523915443337186,"Coby Mayo",28312,691723
2024,"Jackson Chourio","MIL",148,573,21,80,79,22,0.068062827,0.211169284,0.189393939,0.319587628,0.274621212,0.326923076,0.464015151,15.713895737352692,3.09812068939209,3.9135535413975946,"Jackson Chourio",28806,694192
2024,"Blake Dunn","CIN",19,29,1,8,1,2,0.068965517,0.379310344,0.153846154,0.214285714,0.153846153,0.24137931,0.307692307,-1.0231080401594177,0.17070013284683228,0.011703544522685787,"Blake Dunn",29487,694362
2024,"Jackson Merrill","SDP",156,593,24,77,90,16,0.048903878,0.170320404,0.207581228,0.31797235,0.292418772,0.32597623,0.5,24.95465480375193,6.497332572937012,5.287766076171051,"Jackson Merrill",29490,701538
2024,"James Wood","WSN",79,336,9,43,41,14,0.116071428,0.288690476,0.162711865,0.365079365,0.264406779,0.354166666,0.427118644,8.509647869865539,-7.7654502391815186,1.2324475963171946,"James Wood",29518,695578
2024,"Bryce Teodosio","LAA",5,12,0,1,0,0,0,0.416666666,0,0.142857142,0.083333333,0.083333333,0.083333333,-2.2912336611936217,-0.6696522124111652,-0.2644797627468404,"Bryce Teodosio",29524,669326
2024,"Ryan Bliss","SEA",33,71,2,10,9,5,0.070422535,0.309859154,0.174603174,0.307692307,0.222222222,0.289855072,0.396825396,0.10722400720671399,1.7012189701199532,0.4312119145407049,"Ryan Bliss",29547,669208
2024,"Adrian Del Castillo","ARI",25,87,4,12,19,1,0.08045977,0.32183908,0.2125,0.4375,0.3125,0.367816091,0.525,3.969663282982342,0.33786609023809433,0.7440867474126028,"Adrian Del Castillo",29554,680728
2024,"Billy Cook","PIT",16,49,3,5,8,1,0,0.387755102,0.224489796,0.296296296,0.224489795,0.224489795,0.448979591,-1.0449987293628662,2.3946762084960938,0.30791495660716756,"Billy Cook",29573,695257
2024,"Trey Sweeney","DET",36,119,4,11,17,2,0.058823529,0.268907563,0.154545454,0.266666666,0.218181818,0.268907563,0.372727272,-2.7864468651686454,3.061598777770996,0.43811232596299327,"Trey Sweeney",29575,700242
2024,"Ben Rice","NYY",50,178,7,20,23,0,0.11235955,0.269662921,0.177631579,0.186274509,0.171052631,0.264044943,0.34868421,-6.000963165173093,-2.6954376995563507,-0.2853230538427645,"Ben Rice",29576,700250
2024,"Colton Cowser","BAL",153,561,24,77,69,9,0.092691622,0.306595365,0.204408818,0.316993464,0.242484969,0.320855614,0.446893787,13.679389740425647,6.368252754211426,4.00189551721443,"Colton Cowser",29591,681297
2024,"Connor Norby","- - -",45,194,9,32,20,3,0.077319587,0.329896907,0.202247191,0.311320754,0.235955056,0.293814432,0.438202247,-1.7149037305221346,-3.948350202292204,0.08244091342221174,"Connor Norby",29592,681393
2024,"Justyn-Henry Malloy","DET",71,230,8,18,21,1,0.1,0.369565217,0.163366336,0.297297297,0.202970297,0.291304347,0.366336633,-3.565937662595635,-8.702770233154297,-0.47523631272962236,"Justyn-Henry Malloy",29606,669234
2024,"Henry Davis","PIT",37,122,1,9,5,0,0.106557377,0.368852459,0.067307692,0.233333333,0.144230769,0.241666666,0.211538461,-10.321789818526039,-0.5770595371723175,-0.7060197151763434,"Henry Davis",29617,680779
2024,"Sal Frelick","MIL",145,524,2,66,32,18,0.07442748,0.148854961,0.075789474,0.305555555,0.258947368,0.319845857,0.334736842,-5.603377437875192,3.1343894004821777,1.5471763861193435,"Sal Frelick",29622,686217
2024,"Joey Loperfido","- - -",81,262,4,24,25,4,0.04961832,0.362595419,0.135802469,0.331034482,0.213991769,0.264367816,0.349794238,-8.205516721655579,0.6301941275596619,0.11965601955863056,"Joey Loperfido",29630,694388
2024,"Will Wagner","TOR",24,86,2,8,11,0,0.046511627,0.186046511,0.146341464,0.359375,0.304878048,0.337209302,0.451219512,2.058601036243679,0.933053657412529,0.6050535940314694,"Will Wagner",29634,695238
2024,"Hunter Goodman","COL",70,224,13,24,36,1,0.035714285,0.285714285,0.227488152,0.198529411,0.189573459,0.227678571,0.417061611,-10.64774751722318,-8.48322856426239,-1.2054114047119315,"Hunter Goodman",29715,696100
2024,"Zack Gelof","OAK",138,547,17,60,49,25,0.069469835,0.34369287,0.150905433,0.296296296,0.211267605,0.270220588,0.362173038,-6.856905825810914,2.547972083091736,1.4382041804162662,"Zack Gelof",29766,680869
2024,"Niko Kavadas","LAA",30,106,4,11,8,1,0.103773584,0.386792452,0.150537635,0.270833333,0.182795698,0.283018867,0.333333333,-3.3409387332058778,-2.198193609714508,-0.2071303762882365,"Niko Kavadas",29782,694359
2024,"Brett Harris","OAK",36,123,3,15,12,0,0.138211382,0.203252032,0.116504855,0.157894736,0.145631067,0.276422764,0.262135922,-6.347266819040267,-0.26658958196640015,-0.25959754249185013,"Brett Harris",29788,695391
2024,"Kyle Manzardo","CLE",53,156,5,11,15,0,0.057692307,0.262820512,0.186206897,0.29,0.234482758,0.282051282,0.420689655,-0.35320990718243894,-4.579146578907967,0.027676922597790254,"Kyle Manzardo",29794,700932
2024,"Darren Baker","WSN",9,14,0,1,0,0,0,0.214285714,0.142857142,0.636363636,0.5,0.5,0.642857142,2.006894836450055,-0.8426817953586578,0.16838680275037882,"Darren Baker",29912,671117
2024,"Jacob Young","WSN",150,521,3,75,36,33,0.057581573,0.195777351,0.074786325,0.320547945,0.256410256,0.31640625,0.331196581,-5.104806407102306,13.333782196044922,2.641720046356846,"Jacob Young",29931,696285
2024,"Tyler Black","MIL",18,57,0,4,2,3,0.122807017,0.298245614,0.040816327,0.3125,0.204081632,0.315789473,0.244897959,-1.617840860001357,-1.0008211731910706,-0.07441212525085188,"Tyler Black",29949,672012
2024,"Christian Encarnacion-Strand","CIN",29,123,2,13,16,0,0.032520325,0.284552845,0.103448276,0.24691358,0.189655172,0.219512195,0.293103448,-9.68368435641033,-0.9278392791748047,-0.6729061155002847,"Christian Encarnacion-Strand",30011,687952
2024,"Seiya Suzuki","CHC",132,585,21,74,73,16,0.107692307,0.273504273,0.19921875,0.370149253,0.283203125,0.365811965,0.482421875,25.663943281761835,-10.762727618217468,3.5509259375155637,"Seiya Suzuki",30116,673548
2024,"Oscar Colás","CHW",13,38,0,1,4,0,0.105263157,0.263157894,0,0.391304347,0.272727272,0.368421052,0.272727272,-0.6931565194041954,-0.7060558497905731,-0.013680418522269746,"Oscar Colas",30162,693049
2024,"Heston Kjerstad","BAL",39,114,4,8,14,1,0.087719298,0.289473684,0.141414141,0.338709677,0.252525252,0.350877192,0.393939393,1.9008706432453186,-2.6774150729179382,0.31228142891525557,"Heston Kjerstad",31166,677008
2024,"Zach Neto","LAA",155,602,23,70,77,30,0.064784053,0.232558139,0.193726938,0.294736842,0.24907749,0.317725752,0.442804428,11.517592371966671,2.1987247467041016,3.4891661172468256,"Zach Neto",31347,687263
2024,"Victor Scott II","STL",53,155,2,14,10,5,0.038709677,0.270967741,0.103448276,0.233009708,0.179310344,0.219354838,0.28275862,-10.317114146039614,0.6755057573318481,-0.4626794180864155,"Victor Scott II",31349,687363
2024,"Graham Pauley","SDP",13,32,2,4,5,0,0,0.46875,0.1875,0.133333333,0.125,0.125,0.3125,-3.0045983594209407,-1.0361748337745667,-0.30726582834561594,"Graham Pauley",31363,688363
2024,"Brooks Baldwin","CHW",33,121,2,9,8,4,0.049586776,0.256198347,0.105263158,0.271604938,0.210526315,0.25,0.315789473,-4.487431366331754,1.0530720353126526,0.061888061484603296,"Brooks Baldwin",31394,681460
2024,"Tyler Locklear","SEA",16,49,2,3,3,1,0.061224489,0.408163265,0.155555556,0.217391304,0.155555555,0.224489795,0.311111111,-2.2282900781084396,-1.1588480025529861,-0.1811178820651899,"Tyler Locklear",31396,682988
2024,"Jordan Beck","COL",55,184,3,14,13,7,0.065217391,0.353260869,0.088235294,0.281553398,0.188235294,0.244565217,0.276470588,-13.270110989855096,-2.471295326948166,-0.9929144011686452,"Jordan Beck",31431,687597
2024,"Jace Jung","DET",34,94,0,14,3,0,0.159574468,0.308510638,0.063291139,0.38,0.240506329,0.361702127,0.303797468,-0.24253658437744008,-2.0745915651787072,0.08431709367698084,"Jace Jung",31437,690291
2024,"Zach Dezenzo","HOU",19,65,2,5,8,0,0.046153846,0.338461538,0.129032258,0.342105263,0.241935483,0.276923076,0.370967741,-1.1821584735988016,-3.1621809005737305,-0.22489038128915623,"Zach Dezenzo",31562,701305
2024,"Trey Lipscomb","WSN",61,211,1,20,10,11,0.075829383,0.189573459,0.031578947,0.246666666,0.2,0.267942583,0.231578947,-13.734642759711361,-0.9188414812088013,-0.7876964846330902,"Trey Lipscomb",31567,702358
2024,"Brooks Lee","MIN",50,185,3,9,27,3,0.059459459,0.145945945,0.098837209,0.243055555,0.220930232,0.264864864,0.319767441,-8.021450212316745,-0.7078230381011963,-0.26461831795938395,"Brooks Lee",31595,686797
2024,"Nacho Alvarez Jr.","ATL",8,32,0,1,0,0,0,0.3125,0,0.15,0.1,0.15625,0.1,-4.846620607049693,-0.7605781108140945,-0.46904270010077237,"Nacho Alvarez Jr.",31765,805373
2024,"Jackson Holliday","BAL",60,208,5,28,23,4,0.072115384,0.331730769,0.121052631,0.264957264,0.189473684,0.254807692,0.310526315,-7.96048615630453,0.8180286437273026,-0.021550792910798547,"Jackson Holliday",31781,702616
2024,"Masataka Yoshida","BOS",108,421,10,45,56,2,0.064133016,0.123515439,0.134920635,0.301886792,0.28042328,0.349168646,0.415343915,4.577085650734183,-10.91639658465283,0.794716451522324,"Masataka Yoshida",31837,807799
2024,"Nolan Schanuel","LAA",147,607,13,62,54,10,0.112026359,0.169686985,0.111753372,0.285365853,0.250481695,0.343283582,0.362235067,-0.7398609330832833,-13.003987312316895,0.6703566709593274,"Nolan Schanuel",33189,694384
2024,"Jacob Wilson","OAK",28,103,0,11,3,0,0.077669902,0.097087378,0.065217391,0.277108433,0.25,0.31372549,0.315217391,-1.9756933935570977,-0.9315823316574097,0.05435334782597859,"Jacob Wilson",33266,805779
2024,"Wyatt Langford","TEX",134,557,16,74,74,19,0.091561938,0.206463195,0.162324649,0.296495956,0.25250501,0.324955116,0.414829659,10.51436737072471,-0.6163592338562012,2.939893055322052,"Wyatt Langford",33333,694671
2024,"Dylan Crews","WSN",31,132,3,12,8,12,0.083333333,0.196969696,0.134453782,0.252747252,0.218487394,0.287878787,0.352941176,-1.5576347147520173,2.1609907150268555,0.5162944557417568,"Dylan Crews",33541,686611
2024,"Jung Hoo Lee","SFG",37,158,2,15,8,2,0.063291139,0.082278481,0.068965517,0.272727272,0.262068965,0.310126582,0.331034482,-3.35553516028879,-0.3611156940460205,0.15955449891640017,"Jung Hoo Lee",33824,808982
2023,"Miguel Cabrera","DET",98,370,4,21,34,0,0.083783783,0.2,0.095808384,0.316602316,0.257485029,0.321621621,0.353293413,-8.974744772430222,-10.239199966192245,-0.648569986529961,"Miguel Cabrera",1744,408234
2023,"David Peralta","LAD",133,422,7,47,55,4,0.047393364,0.170616113,0.121827411,0.295950155,0.258883248,0.293838862,0.380710659,-12.562461874407452,-3.980216920375824,-0.2198283428239397,"David Peralta",2136,444482
2023,"Adam Wainwright","STL",23,2,0,0,0,0,0,0.5,0,0,0,0,0,-0.5277168960580824,-0.10802468657493591,-0.05661841901128654,"Adam Wainwright",2233,425794
2023,"Carlos Santana","- - -",146,619,23,78,86,6,0.105008077,0.168012924,0.189090909,0.25526932,0.24,0.31825525,0.429090909,0.9369644815644063,-7.261810898780823,1.4665185020091567,"Carlos Santana",2396,467793
2023,"Nelson Cruz","SDP",49,152,5,9,23,1,0.039473684,0.302631578,0.153846154,0.322580645,0.244755244,0.282894736,0.398601398,-3.2953370427862265,-4.545610427856445,-0.26689279433815494,"Nelson Cruz",2434,443558
2023,"Manny Piña","OAK",4,12,1,1,1,0,0,0.25,0.25,0.25,0.25,0.25,0.5,-0.001685853152761027,-0.725329902023077,-0.03139144084956122,"Manny Pina",2829,444489
2023,"Roberto Pérez","SFG",5,17,0,0,1,0,0.117647058,0.352941176,0,0.222222222,0.133333333,0.235294117,0.133333333,-1.8846125616943947,0.46610277146101,-0.08385303358493387,"Roberto Perez",2900,547379
2023,"Tommy Pham","- - -",129,481,16,55,68,22,0.097713097,0.22037422,0.190140845,0.3,0.255868544,0.328482328,0.446009389,8.232339387588281,-5.440719306468964,1.9080358712002687,"Tommy Pham",2967,502054
2023,"Charlie Culberson","ATL",1,1,0,0,0,0,0,0,0,1,1,1,1,0.4580731014429519,0,0.04906597703332178,"Charlie Culberson",3298,518586
2023,"Anthony Rizzo","NYY",99,421,12,45,41,0,0.083135391,0.2304038,0.134048257,0.298113207,0.243967828,0.327790973,0.378016085,-4.974870541354859,-1.634140968322754,0.783057670350058,"Anthony Rizzo",3473,519203
2023,"Eric Hosmer","CHC",31,100,2,7,14,0,0.06,0.25,0.095744681,0.298507462,0.234042553,0.28,0.329787234,-4.082939034409208,-2.14713191986084,-0.2824399411059428,"Eric Hosmer",3516,543333
2023,"Michael Brantley","HOU",15,57,2,7,7,0,0.035087719,0.035087719,0.148148148,0.25490196,0.277777777,0.298245614,0.425925925,-0.7661404443896325,0.39344924688339233,0.15808374652806276,"Michael Brantley",4106,488726
2023,"Joey Votto","CIN",65,242,14,26,38,0,0.111570247,0.256198347,0.230769231,0.212121212,0.201923076,0.314049586,0.432692307,-1.2787639416887049,-6.704815149307251,0.02381079035692646,"Joey Votto",4314,458015
2023,"Mike Moustakas","- - -",112,386,12,43,48,0,0.059585492,0.246113989,0.144886364,0.296442687,0.24715909,0.292746113,0.392045454,-12.243862615257342,-5.36008483171463,-0.4382948670346303,"Mike Moustakas",4892,519058
2023,"Jason Heyward","LAD",124,377,15,56,40,2,0.090185676,0.169761273,0.203592815,0.290697674,0.269461077,0.339572192,0.473053892,8.185791880094568,1.61600661277771,2.2547138922932963,"Jason Heyward",4940,518792
2023,"Giancarlo Stanton","NYY",101,415,24,43,60,0,0.09879518,0.29879518,0.229110512,0.209821428,0.191374663,0.274698795,0.420485175,-9.5978541344825,-10.869906425476074,-0.6194545403237013,"Giancarlo Stanton",4949,519317
